activity_id,opportunity_id,activity_date,activity_type,channel,activity_status
6522,652,2025-03-10,Call,Video,Completed
6523,652,2025-03-16,Demo,In-person,Completed
6524,652,2025-03-18,Email,Email,Completed
6531,653,2025-11-10,Email,Email,Completed
6532,653,2025-11-16,Meeting,Phone,Completed
6533,653,2025-11-22,"Proposal Follow-up",Video,Completed
6534,653,2025-11-28,Call,In-person,Completed
6541,654,2025-03-30,Call,In-person,Completed
6542,654,2025-04-01,Demo,Email,Completed
6543,654,2025-04-07,Email,Phone,Completed
6544,654,2025-04-13,Meeting,Video,Completed
6545,654,2025-04-19,"Proposal Follow-up",In-person,Completed
6551,655,2025-12-06,Meeting,Video,"No Response"
6552,655,2025-12-12,"Proposal Follow-up",In-person,Completed
6553,655,2025-12-14,Call,Email,Completed
6554,655,2025-12-20,Demo,Phone,Completed
6561,656,2025-04-21,Demo,Phone,Completed
6562,656,2025-04-27,Email,Video,Completed
6563,656,2025-05-03,Meeting,In-person,Completed
6564,656,2025-05-05,"Proposal Follow-up",Email,Completed
6571,657,2025-12-28,"Proposal Follow-up",Email,Completed
6572,657,2026-01-03,Call,Phone,Completed
6573,657,2026-01-09,Demo,Video,"No Response"
6581,658,2025-05-17,Email,In-person,Completed
6582,658,2025-05-19,Meeting,Email,"No Response"
6583,658,2025-05-25,"Proposal Follow-up",Phone,Completed
6584,658,2025-05-31,Call,Video,Completed
6591,659,2026-01-23,Call,Video,Completed
6592,659,2026-01-29,Demo,In-person,Completed
6593,659,2026-01-31,Email,Email,Completed
6594,659,2026-02-06,Meeting,Phone,Completed
6601,660,2025-06-08,Meeting,Phone,Completed
6602,660,2025-06-14,"Proposal Follow-up",Video,Completed
6603,660,2025-06-20,Call,In-person,Completed
6604,660,2025-06-22,Demo,Email,"No Response"
6605,660,2025-06-28,Email,Phone,Completed
6611,661,2026-02-14,Demo,Email,Completed
6612,661,2026-02-20,Email,Phone,Completed
6613,661,2026-02-26,Meeting,Video,"No Response"
6614,661,2026-03-04,"Proposal Follow-up",In-person,Completed
6615,661,2026-03-06,Call,Email,Completed
6621,662,2026-03-01,"Proposal Follow-up",In-person,Completed
6622,662,2026-03-03,Call,Email,Completed
6623,662,2026-03-09,Demo,Phone,Completed
6624,662,2026-03-15,Email,Video,Completed
6631,663,2025-07-15,Email,Video,Completed
6632,663,2025-07-21,Meeting,In-person,Completed
6633,663,2025-07-23,"Proposal Follow-up",Email,Completed
6634,663,2025-07-29,Call,Phone,Completed
6641,664,2026-03-23,Call,Phone,Completed
6642,664,2026-03-29,Demo,Video,Completed
6643,664,2026-04-04,Email,In-person,Completed
6644,664,2026-04-06,Meeting,Email,"No Response"
6651,665,2025-08-06,Meeting,Email,Completed
6652,665,2025-08-12,"Proposal Follow-up",Phone,Completed
6653,665,2025-08-18,Call,Video,Completed
6661,666,2026-04-18,Demo,In-person,Completed
6662,666,2026-04-20,Email,Email,Completed
6663,666,2026-04-26,Meeting,Phone,Completed
6671,667,2025-09-01,"Proposal Follow-up",Video,Completed
6672,667,2025-09-07,Call,In-person,"No Response"
6673,667,2025-09-09,Demo,Email,Completed
6674,667,2025-09-15,Email,Phone,Completed
6675,667,2025-09-21,Meeting,Video,Completed
6681,668,2025-01-15,Email,Phone,"No Response"
6682,668,2025-01-21,Meeting,Video,Completed
6683,668,2025-01-27,"Proposal Follow-up",In-person,Completed
6684,668,2025-01-29,Call,Email,Completed
6691,669,2025-09-23,Call,Email,Completed
6692,669,2025-09-29,Demo,Phone,Completed
6693,669,2025-10-05,Email,Video,Completed
6694,669,2025-10-11,Meeting,In-person,Completed
6701,670,2025-02-10,Meeting,In-person,Completed
6702,670,2025-02-12,"Proposal Follow-up",Email,Completed
6703,670,2025-02-18,Call,Phone,"No Response"
6704,670,2025-02-24,Demo,Video,Completed
6705,670,2025-03-02,Email,In-person,Completed
6711,671,2025-10-19,Demo,Video,Completed
6712,671,2025-10-25,Email,In-person,"No Response"
6713,671,2025-10-27,Meeting,Email,Completed
6714,671,2025-11-02,"Proposal Follow-up",Phone,Completed
6721,672,2025-03-04,"Proposal Follow-up",Phone,Completed
6722,672,2025-03-10,Call,Video,Completed
6723,672,2025-03-16,Demo,In-person,Completed
6731,673,2025-11-10,Email,Email,Completed
6732,673,2025-11-16,Meeting,Phone,Completed
6733,673,2025-11-22,"Proposal Follow-up",Video,Completed
6734,673,2025-11-28,Call,In-person,"No Response"
6741,674,2025-03-30,Call,In-person,Completed
6742,674,2025-04-01,Demo,Email,Completed
6743,674,2025-04-07,Email,Phone,"No Response"
6751,675,2025-12-06,Meeting,Video,Completed
6752,675,2025-12-12,"Proposal Follow-up",In-person,Completed
6753,675,2025-12-14,Call,Email,Completed
6754,675,2025-12-20,Demo,Phone,Completed
6761,676,2025-12-17,Demo,Phone,Completed
6762,676,2025-12-23,Email,Video,Completed
6763,676,2025-12-29,Meeting,In-person,Completed
6771,677,2025-05-02,"Proposal Follow-up",Email,Completed
6772,677,2025-05-08,Call,Phone,Completed
6773,677,2025-05-14,Demo,Video,Completed
6774,677,2025-05-20,Email,In-person,Completed
6781,678,2026-01-12,Email,In-person,Completed
6782,678,2026-01-14,Meeting,Email,Completed
6783,678,2026-01-20,"Proposal Follow-up",Phone,Completed
6784,678,2026-01-26,Call,Video,Completed
6791,679,2025-05-28,Call,Video,Completed
6792,679,2025-06-03,Demo,In-person,Completed
6793,679,2025-06-05,Email,Email,Completed
6794,679,2025-06-11,Meeting,Phone,Completed
6801,680,2026-02-03,Meeting,Phone,Completed
6802,680,2026-02-09,"Proposal Follow-up",Video,"No Response"
6803,680,2026-02-15,Call,In-person,Completed
6804,680,2026-02-17,Demo,Email,Completed
6805,680,2026-02-23,Email,Phone,Completed
6811,681,2025-06-19,Demo,Email,"No Response"
6812,681,2025-06-25,Email,Phone,Completed
6813,681,2025-07-01,Meeting,Video,Completed
6814,681,2025-07-07,"Proposal Follow-up",In-person,Completed
6815,681,2025-07-09,Call,Email,Completed
6821,682,2026-03-01,"Proposal Follow-up",In-person,Completed
6822,682,2026-03-03,Call,Email,Completed
6823,682,2026-03-09,Demo,Phone,Completed
6824,682,2026-03-15,Email,Video,Completed
6825,682,2026-03-21,Meeting,In-person,Completed
6831,683,2025-07-15,Email,Video,Completed
6832,683,2025-07-21,Meeting,In-person,Completed
6833,683,2025-07-23,"Proposal Follow-up",Email,"No Response"
6834,683,2025-07-29,Call,Phone,Completed
6835,683,2025-08-04,Demo,Video,Completed
6841,684,2026-03-23,Call,Phone,Completed
6842,684,2026-03-29,Demo,Video,"No Response"
6843,684,2026-04-04,Email,In-person,Completed
6844,684,2026-04-06,Meeting,Email,Completed
6851,685,2025-08-06,Meeting,Email,Completed
6852,685,2025-08-12,"Proposal Follow-up",Phone,Completed
6853,685,2025-08-18,Call,Video,Completed
6854,685,2025-08-24,Demo,In-person,Completed
6861,686,2026-04-18,Demo,In-person,Completed
6862,686,2026-04-20,Email,Email,Completed
6871,687,2025-09-01,"Proposal Follow-up",Video,Completed
6872,687,2025-09-07,Call,In-person,Completed
6873,687,2025-09-09,Demo,Email,"No Response"
6881,688,2025-01-15,Email,Phone,Completed
6882,688,2025-01-21,Meeting,Video,Completed
6883,688,2025-01-27,"Proposal Follow-up",In-person,Completed
6884,688,2025-01-29,Call,Email,Completed
6891,689,2025-09-23,Call,Email,Completed
6892,689,2025-09-29,Demo,Phone,Completed
6893,689,2025-10-05,Email,Video,Completed
6894,689,2025-10-11,Meeting,In-person,Completed
6901,690,2025-02-10,Meeting,In-person,"No Response"
6902,690,2025-02-12,"Proposal Follow-up",Email,Completed
6903,690,2025-02-18,Call,Phone,Completed
6904,690,2025-02-24,Demo,Video,Completed
6905,690,2025-03-02,Email,In-person,Completed
6911,691,2025-02-21,Demo,Video,Completed
6912,691,2025-02-27,Email,In-person,Completed
6913,691,2025-03-01,Meeting,Email,Completed
6914,691,2025-03-07,"Proposal Follow-up",Phone,Completed
6921,692,2025-10-30,"Proposal Follow-up",Phone,Completed
6922,692,2025-11-05,Call,Video,Completed
6923,692,2025-11-11,Demo,In-person,Completed
6931,693,2025-03-15,Email,Email,Completed
6932,693,2025-03-21,Meeting,Phone,"No Response"
6933,693,2025-03-27,"Proposal Follow-up",Video,Completed
6934,693,2025-04-02,Call,In-person,Completed
6941,694,2025-11-25,Call,In-person,"No Response"
6942,694,2025-11-27,Demo,Email,Completed
6943,694,2025-12-03,Email,Phone,Completed
6944,694,2025-12-09,Meeting,Video,Completed
6945,694,2025-12-15,"Proposal Follow-up",In-person,Completed
6951,695,2025-04-10,Meeting,Video,Completed
6952,695,2025-04-16,"Proposal Follow-up",In-person,Completed
6953,695,2025-04-18,Call,Email,Completed
6961,696,2025-12-17,Demo,Phone,Completed
6962,696,2025-12-23,Email,Video,Completed
6963,696,2025-12-29,Meeting,In-person,"No Response"
6964,696,2025-12-31,"Proposal Follow-up",Email,Completed
6971,697,2025-05-02,"Proposal Follow-up",Email,Completed
6972,697,2025-05-08,Call,Phone,"No Response"
6973,697,2025-05-14,Demo,Video,Completed
6974,697,2025-05-20,Email,In-person,Completed
6981,698,2026-01-12,Email,In-person,Completed
6982,698,2026-01-14,Meeting,Email,Completed
6983,698,2026-01-20,"Proposal Follow-up",Phone,Completed
6984,698,2026-01-26,Call,Video,Completed
6991,699,2025-05-28,Call,Video,Completed
6992,699,2025-06-03,Demo,In-person,Completed
6993,699,2025-06-05,Email,Email,Completed
6994,699,2025-06-11,Meeting,Phone,"No Response"
6995,699,2025-06-17,"Proposal Follow-up",Video,Completed
7001,700,2026-02-03,Meeting,Phone,Completed
7002,700,2026-02-09,"Proposal Follow-up",Video,Completed
7003,700,2026-02-15,Call,In-person,Completed
7004,700,2026-02-17,Demo,Email,Completed
7005,700,2026-02-23,Email,Phone,Completed
7011,701,2025-06-19,Demo,Email,Completed
7012,701,2025-06-25,Email,Phone,Completed
7013,701,2025-07-01,Meeting,Video,Completed
7014,701,2025-07-07,"Proposal Follow-up",In-person,Completed
7015,701,2025-07-09,Call,Email,Completed
7021,702,2026-03-01,"Proposal Follow-up",In-person,Completed
7022,702,2026-03-03,Call,Email,Completed
7023,702,2026-03-09,Demo,Phone,Completed
7024,702,2026-03-15,Email,Video,Completed
7031,703,2025-07-15,Email,Video,"No Response"
7032,703,2025-07-21,Meeting,In-person,Completed
7033,703,2025-07-23,"Proposal Follow-up",Email,Completed
7034,703,2025-07-29,Call,Phone,Completed
7041,704,2026-03-23,Call,Phone,Completed
7042,704,2026-03-29,Demo,Video,Completed
7043,704,2026-04-04,Email,In-person,Completed
7044,704,2026-04-06,Meeting,Email,Completed
7051,705,2026-04-03,Meeting,Email,Completed
7052,705,2026-04-09,"Proposal Follow-up",Phone,Completed
7053,705,2026-04-15,Call,Video,Completed
7054,705,2026-04-21,Demo,In-person,Completed
7061,706,2025-08-21,Demo,In-person,Completed
7062,706,2025-08-23,Email,Email,"No Response"
7063,706,2025-08-29,Meeting,Phone,Completed
7071,707,2026-04-29,"Proposal Follow-up",Video,"No Response"
7072,707,2026-05-05,Call,In-person,Completed
7073,707,2026-05-07,Demo,Email,Completed
7074,707,2026-05-13,Email,Phone,Completed
7081,708,2025-09-12,Email,Phone,Completed
7082,708,2025-09-18,Meeting,Video,Completed
7083,708,2025-09-24,"Proposal Follow-up",In-person,Completed
7084,708,2025-09-26,Call,Email,Completed
7091,709,2025-01-26,Call,Email,Completed
7092,709,2025-02-01,Demo,Phone,Completed
7093,709,2025-02-07,Email,Video,"No Response"
7094,709,2025-02-13,Meeting,In-person,Completed
7095,709,2025-02-15,"Proposal Follow-up",Email,Completed
7101,710,2025-10-08,Meeting,In-person,Completed
7102,710,2025-10-10,"Proposal Follow-up",Email,"No Response"
7111,711,2025-02-21,Demo,Video,Completed
7112,711,2025-02-27,Email,In-person,Completed
7113,711,2025-03-01,Meeting,Email,Completed
7114,711,2025-03-07,"Proposal Follow-up",Phone,Completed
7115,711,2025-03-13,Call,Video,"No Response"
7121,712,2025-10-30,"Proposal Follow-up",Phone,Completed
7122,712,2025-11-05,Call,Video,Completed
7123,712,2025-11-11,Demo,In-person,Completed
7131,713,2025-03-15,Email,Email,Completed
7132,713,2025-03-21,Meeting,Phone,Completed
7133,713,2025-03-27,"Proposal Follow-up",Video,Completed
7134,713,2025-04-02,Call,In-person,Completed
7141,714,2025-11-25,Call,In-person,Completed
7142,714,2025-11-27,Demo,Email,Completed
7143,714,2025-12-03,Email,Phone,Completed
7144,714,2025-12-09,Meeting,Video,Completed
7145,714,2025-12-15,"Proposal Follow-up",In-person,Completed
7151,715,2025-04-10,Meeting,Video,Completed
7152,715,2025-04-16,"Proposal Follow-up",In-person,Completed
7153,715,2025-04-18,Call,Email,Completed
7154,715,2025-04-24,Demo,Phone,Completed
7155,715,2025-04-30,Email,Video,"No Response"
7161,716,2025-12-17,Demo,Phone,"No Response"
7162,716,2025-12-23,Email,Video,Completed
7163,716,2025-12-29,Meeting,In-person,Completed
7171,717,2025-05-02,"Proposal Follow-up",Email,Completed
7172,717,2025-05-08,Call,Phone,Completed
7173,717,2025-05-14,Demo,Video,Completed
7174,717,2025-05-20,Email,In-person,Completed
7181,718,2026-01-12,Email,In-person,Completed
7182,718,2026-01-14,Meeting,Email,Completed
7183,718,2026-01-20,"Proposal Follow-up",Phone,Completed
7184,718,2026-01-26,Call,Video,Completed
7191,719,2026-01-23,Call,Video,Completed
7192,719,2026-01-29,Demo,In-person,"No Response"
7201,720,2025-06-08,Meeting,Phone,"No Response"
7202,720,2025-06-14,"Proposal Follow-up",Video,Completed
7203,720,2025-06-20,Call,In-person,Completed
7204,720,2025-06-22,Demo,Email,Completed
7211,721,2026-02-14,Demo,Email,Completed
7212,721,2026-02-20,Email,Phone,Completed
7213,721,2026-02-26,Meeting,Video,Completed
7214,721,2026-03-04,"Proposal Follow-up",In-person,"No Response"
7221,722,2025-07-04,"Proposal Follow-up",In-person,Completed
7222,722,2025-07-06,Call,Email,Completed
7231,723,2026-03-12,Email,Video,Completed
7232,723,2026-03-18,Meeting,In-person,Completed
7233,723,2026-03-20,"Proposal Follow-up",Email,Completed
7234,723,2026-03-26,Call,Phone,Completed
7235,723,2026-04-01,Demo,Video,Completed
7241,724,2025-07-26,Call,Phone,Completed
7242,724,2025-08-01,Demo,Video,Completed
7243,724,2025-08-07,Email,In-person,Completed
7244,724,2025-08-09,Meeting,Email,Completed
7251,725,2026-04-03,Meeting,Email,Completed
7252,725,2026-04-09,"Proposal Follow-up",Phone,Completed
7253,725,2026-04-15,Call,Video,Completed
7254,725,2026-04-21,Demo,In-person,"No Response"
7261,726,2025-08-21,Demo,In-person,Completed
7262,726,2025-08-23,Email,Email,Completed
7263,726,2025-08-29,Meeting,Phone,Completed
7264,726,2025-09-04,"Proposal Follow-up",Video,Completed
7265,726,2025-09-10,Call,In-person,Completed
7271,727,2026-04-29,"Proposal Follow-up",Video,Completed
7272,727,2026-05-05,Call,In-person,Completed
7273,727,2026-05-07,Demo,Email,Completed
7274,727,2026-05-13,Email,Phone,Completed
7281,728,2025-09-12,Email,Phone,Completed
7282,728,2025-09-18,Meeting,Video,Completed
7283,728,2025-09-24,"Proposal Follow-up",In-person,Completed
7291,729,2025-01-26,Call,Email,"No Response"
7292,729,2025-02-01,Demo,Phone,Completed
7293,729,2025-02-07,Email,Video,Completed
7294,729,2025-02-13,Meeting,In-person,Completed
7301,730,2025-10-08,Meeting,In-person,Completed
7302,730,2025-10-10,"Proposal Follow-up",Email,Completed
7303,730,2025-10-16,Call,Phone,Completed
7304,730,2025-10-22,Demo,Video,Completed
7305,730,2025-10-28,Email,In-person,Completed
7311,731,2025-02-21,Demo,Video,Completed
7312,731,2025-02-27,Email,In-person,Completed
7313,731,2025-03-01,Meeting,Email,Completed
7314,731,2025-03-07,"Proposal Follow-up",Phone,Completed
7321,732,2025-10-30,"Proposal Follow-up",Phone,Completed
7322,732,2025-11-05,Call,Video,"No Response"
7323,732,2025-11-11,Demo,In-person,Completed
7324,732,2025-11-13,Email,Email,Completed
7331,733,2025-11-10,Email,Email,"No Response"
7332,733,2025-11-16,Meeting,Phone,Completed
7341,734,2025-03-30,Call,In-person,Completed
7342,734,2025-04-01,Demo,Email,Completed
7343,734,2025-04-07,Email,Phone,Completed
7344,734,2025-04-13,Meeting,Video,"No Response"
7351,735,2025-12-06,Meeting,Video,Completed
7352,735,2025-12-12,"Proposal Follow-up",In-person,Completed
7361,736,2025-04-21,Demo,Phone,Completed
7362,736,2025-04-27,Email,Video,Completed
7363,736,2025-05-03,Meeting,In-person,Completed
7364,736,2025-05-05,"Proposal Follow-up",Email,Completed
7371,737,2025-12-28,"Proposal Follow-up",Email,Completed
7372,737,2026-01-03,Call,Phone,Completed
7381,738,2025-05-17,Email,In-person,Completed
7382,738,2025-05-19,Meeting,Email,Completed
7383,738,2025-05-25,"Proposal Follow-up",Phone,Completed
7384,738,2025-05-31,Call,Video,"No Response"
7391,739,2026-01-23,Call,Video,Completed
7392,739,2026-01-29,Demo,In-person,Completed
7393,739,2026-01-31,Email,Email,Completed
7394,739,2026-02-06,Meeting,Phone,Completed
7401,740,2025-06-08,Meeting,Phone,Completed
7402,740,2025-06-14,"Proposal Follow-up",Video,Completed
7403,740,2025-06-20,Call,In-person,Completed
7404,740,2025-06-22,Demo,Email,Completed
7411,741,2026-02-14,Demo,Email,Completed
7412,741,2026-02-20,Email,Phone,Completed
7413,741,2026-02-26,Meeting,Video,Completed
7414,741,2026-03-04,"Proposal Follow-up",In-person,Completed
7415,741,2026-03-06,Call,Email,"No Response"
7421,742,2025-07-04,"Proposal Follow-up",In-person,"No Response"
7422,742,2025-07-06,Call,Email,Completed
7423,742,2025-07-12,Demo,Phone,Completed
7424,742,2025-07-18,Email,Video,Completed
7425,742,2025-07-24,Meeting,In-person,Completed
7431,743,2026-03-12,Email,Video,Completed
7432,743,2026-03-18,Meeting,In-person,Completed
7433,743,2026-03-20,"Proposal Follow-up",Email,Completed
7434,743,2026-03-26,Call,Phone,Completed
7441,744,2025-07-26,Call,Phone,Completed
7442,744,2025-08-01,Demo,Video,Completed
7443,744,2025-08-07,Email,In-person,"No Response"
7451,745,2026-04-03,Meeting,Email,Completed
7452,745,2026-04-09,"Proposal Follow-up",Phone,"No Response"
7453,745,2026-04-15,Call,Video,Completed
7454,745,2026-04-21,Demo,In-person,Completed
7461,746,2025-08-21,Demo,In-person,Completed
7462,746,2025-08-23,Email,Email,Completed
7463,746,2025-08-29,Meeting,Phone,Completed
7464,746,2025-09-04,"Proposal Follow-up",Video,Completed
7471,747,2025-09-01,"Proposal Follow-up",Video,Completed
7472,747,2025-09-07,Call,In-person,Completed
7473,747,2025-09-09,Demo,Email,Completed
7474,747,2025-09-15,Email,Phone,"No Response"
7475,747,2025-09-21,Meeting,Video,Completed
7481,748,2025-01-15,Email,Phone,Completed
7482,748,2025-01-21,Meeting,Video,Completed
7483,748,2025-01-27,"Proposal Follow-up",In-person,"No Response"
7484,748,2025-01-29,Call,Email,Completed
7491,749,2025-09-23,Call,Email,Completed
7492,749,2025-09-29,Demo,Phone,Completed
7493,749,2025-10-05,Email,Video,Completed
7494,749,2025-10-11,Meeting,In-person,Completed
7495,749,2025-10-13,"Proposal Follow-up",Email,Completed
